EXP	c033d4d480cb8ab0	3e24f514e31f45fd
EXP	3fc173bb16e7be7c	3ff2565441d3e7a6
EXP	3fcff328e2e55597	3ff4894ebf1a4478
EXP	3fdd263047b0c16c	3ff93af325edf4b0
EXP	3fe19aeb55d57a5b	3ffbbc8c3afaa23a
EXP	3fe4a631cec5f8da	3ffe812ac57fe9e1
EXP	3ff1f4e8c801c7ce	40089339f0f4de59
EXP	3ff746b9491058de	4011224975a9305a
EXP	3ffb569e00f89968	4016160010c4dd2b
EXP	3ffbd14a552d1572	4016c1e55fe7d544
EXP	3ffca7b85fd21c45	4017fb031d3dd0ff
EXP	400381fcca4a56ce	4026e93802d8c589
EXP	401e2d955fb9dc1b	409d89623e55498c
EXP	bf7af67fefde1274	3fefca40569a72c4
EXP	bf7cd92f8152bc65	3fefc6818572f86f
EXP	bfacee00e2b2a2c5	3fee3df57bc67f54
EXP	bfafa47c0479cca6	3fee150bff955a94
EXP	bfb4511b357eb08f	3fed8efdab5d7101
EXP	bfd0c05817ff4e5f	3fe8a1799e5a21cf
EXP	bfd20f7651f4591b	3fe821d023274d89
EXP	bfd37ff0bf896acb	3fe7986c89dc2c8b
EXP	bfd5c4ac56d7fd91	3fe6c6120ab712b3
EXP	bff0a6ec8f54a23a	3fd69aa491884f54
EXP	bff5a2abdfff61bf	3fd08dff04a4a390
EXP	bff5d426f67703ef	3fd05b1ba545527c
EXP	bffd251c19e39286	3fc4b4fbdaa974da
EXP	c00aff210cf81b26	3fa186f1e0bf9266
EXP	c00b4ac96dd2f9e4	3fa0e4361cab612e
EXP	c00f2a605222dd9b	3f94d134fc0bf696
EXP	c0152fb805780807	3f7483e3b3a03bf6
EXP	c01f3efde18993a6	3f3a8b81dd5b066a
EXP	c032e11a57ca0e35	3e3b2692079a173c
EXP	3fed0e85d8425bd1	4003d5d7bdbd3344
EXP	3fed0e85d842bda4	4003d5d7bdbd6fe8
EXP	3fed0e85d842f3a1	4003d5d7bdbd915e
EXP	3ff99e646b9e380a	4013d5d7bdbd1bea
EXP	3ff99e646b9e83f2	4013d5d7bdbd7a04
EXP	3ff99e646b9ebfd1	4013d5d7bdbdc43e
EXP	400d71e4750ac3ac	4043d5d7bdbd1280
EXP	400d71e4750ae9a0	4043d5d7bdbd709a
EXP	400d71e4750b228e	4043d5d7bdbdfdc0
EXP	401c95dc19e2159a	4093d5d7bdbe9d02
EXP	401c95dc19e21f17	4093d5d7bdbecc0f
EXP	401c95dc19e23211	4093d5d7bdbf2a29
EXP	40318b266dfdb55c	4183d5d7bdbc8187
EXP	40318b266dfdd030	4183d5d7bdbe95ad
EXP	40318b266dfde32a	4183d5d7bdc00e15
EXP	40490f8c6a3e9ebc	4473d5d7bdbcbd66
EXP	40490f8c6a3eac26	4473d5d7bdbed18b
EXP	40490f8c6a3eb1b6	4473d5d7bdbfae36
EXP	405901cbe48c0d84	48f3d5d7bdbbfbd5
EXP	405901cbe48c1314	48f3d5d7bdbdb52b
EXP	405901cbe48c19c9	48f3d5d7bdbfc950
EXP	406a0516c5a6848f	52b3d5d7bdbd8810
EXP	406a0516c5a685f3	52b3d5d7bdbe64bb
EXP	406a0516c5a68a1f	52b3d5d7bdc0fabb
EXP	4075ac9d8e6cfaa5	5f33d5d7bdb5c3a5
EXP	4075ac9d8e6cfb57	5f33d5d7bdb6a050
EXP	4075ac9d8e6cfcbb	5f33d5d7bdb859a5
EXP	407e56afba06bf28	6bb3d5d7bdbd0e19
EXP	407e56afba06bfda	6bb3d5d7bdbdeac4
EXP	407e56afba06c08c	6bb3d5d7bdbec76f
EXP	4085aae57db6a9e2	7e73d5d7bdb17aff
EXP	4085aae57db6aa3b	7e73d5d7bdb257a9
EXP	4085aae57db6b1fb	7e73d5d7bdc58ed3
EXP	bfde9c004b6357a9	3fe3d5d7bdbd765a
EXP	bfde9c004b63996a	3fe3d5d7bdbd61f8
EXP	bfde9c004b63c540	3fe3d5d7bdbd5462
EXP	bff2be219255a494	3fd3d5d7bdbdd76c
EXP	bff2be219255f07c	3fd3d5d7bdbd7952
EXP	bff2be2192563c64	3fd3d5d7bdbd1b38
EXP	c00a01c30866c5d9	3fa3d5d7bdbd24a3
EXP	c00a01c30866d8d3	3fa3d5d7bdbcf596
EXP	c00a01c30866fec7	3fa3d5d7bdbc977c
EXP	c01addcb638fb656	3f53d5d7bdbd77ee
EXP	c01addcb638fbfd3	3f53d5d7bdbd48e1
EXP	c01addcb638fdc4a	3f53d5d7bdbcbbbb
EXP	c0311d2240690a91	3e63d5d7bdc10bd1
EXP	c0311d224069385f	3e63d5d7bdbd7f43
EXP	c0311d22406941dc	3e63d5d7bdbcc30f
EXP	c048d88a537453a5	3b73d5d7bdbf3714
EXP	c048d88a53745792	3b73d5d7bdbe9b56
EXP	c048d88a5374610f	3b73d5d7bdbd22ee
EXP	c058e64ad926ecb7	36f3d5d7bdbe803c
EXP	c058e64ad926f247	36f3d5d7bdbcc6e7
EXP	c058e64ad926f634	36f3d5d7bdbb8f6c
EXP	c069f7563ff3ee06	2d33d5d7bdc0c17c
EXP	c069f7563ff3ef6a	2d33d5d7bdbfe4d1
EXP	c069f7563ff3f0ce	2d33d5d7bdbf0827
EXP	c075a5bd4b93b41f	20b3d5d7bdc2a447
EXP	c075a5bd4b93bcea	20b3d5d7bdb7bdb2
EXP	c075a5bd4b93bd9c	20b3d5d7bdb6e108
EXP	c07e4fcf772d713b	1433d5d7bdc48712
EXP	c07e4fcf772d7954	1433d5d7bdba7d28
EXP	c07e4fcf772d7ab8	1433d5d7bdb8c3d3
EXP	c085a7755c4a0646	0173d5d7bdc7c998
EXP	c085a7755c4a0e5f	0173d5d7bdb3b5c4
EXP	c085a7755c4a0eb8	0173d5d7bdb2d919
LN	2060a44a100cac9e	c075e00000000000
LN	36ea8c1f14e2ed60	c058ffffffffff6a
LN	3e21b48655f38dd3	c033fffffffffe74
LN	3fb50385c094eda2	c00400000000027a
LN	3fed8a2b4ac40535	bfb47ae147b04a82
LN	3ff15524d1fd5a72	3fb47ae147abedb0
LN	40285d6fd931ad76	4003ffffffffef2a
LN	41bceb088b691218	4034000000000174
LN	5f7ec417a3e62275	4075dffffffffff2
LN	3feb575c5dbcc5fc	bfc423b12e82d254
LN	3ff4ed22766962c0	3fd12dc431cd9536
LN	3ff76dd708082eb6	3fd868ab5b84186a
LN	3ff894270f14b346	3fdb79869aa8114e
LN	0a78e219a6e86f52	c0828723994db775
LN	0b1fa18635c88005	c0824dc48a7d6de3
LN	0d45fbbe4b0e7d55	c0818e98ea6090b2
LN	0dbe4e3a44304ad6	c081653674e5b8d8
LN	0dd095f21ab119e1	c0815ef1d69c2d1f
LN	0e4581f5bdea9cb9	c081360cac7415ef
LN	11f544676cf1bf2f	c07fddf2ad7e124d
LN	1393ca96691ffc6e	c07ebebfdcf054e7
LN	151e1aef2e5c9e0f	c07daddea4ae08bd
LN	1bfea14dc8600313	c078e9a773a2e655
LN	1c161c5b436e1061	c078d8b026b232b9
LN	1d5bbe52f6e286d5	c077f74001f138f5
LN	1eb393c13e56f40a	c07708d724444078
LN	1ee1ee2c77c298a3	c076e8f9a8519c49
LN	1f191b8f625a3c30	c076c2513c40d265
LN	1fe41269a9b090bc	c07635b96d564ab5
LN	21b6b37d2702562c	c074f22271fa84dd
LN	226a18203e60fe06	c07475e96ed179b9
LN	23a4108745e19fab	c0739c4f140e7517
LN	287620fbaf345b53	c07044c8e55c1e89
LN	29be0944c814f63a	c06ec42db93ace5d
LN	2cdfb407a23d03ef	c06a6d6a24e37bed
LN	2d152de2df4ff1e8	c06a2199ba6c182a
LN	2d20badbb5556728	c06a12f75473f581
LN	2d3693905c941f14	c069f331dcfe7f08
LN	2ddc48ff88d60b2e	c0690e2c844eb093
LN	2e68258fb8991289	c0684b9c09fc3ba6
LN	2fc68f5687a215f6	c06665cf201da5e9
LN	31e3f7687d82ce22	c0637792a653f777
LN	345376dd0864d0c5	c0601757186cfe6b
LN	371ded4a97847c16	c058733f28eb8cdb
LN	37f094fdb27af6e8	c0562bf99d796961
LN	38b0ab05b0cf397a	c054174e85b36975
LN	3bbe4f51932c1cac	c0473f603e7ff50f
LN	3d00dbcdccb2a020	c040434853db7745
LN	420be30a078fed72	40376deebfb7f46e
LN	447033188fff3e47	4048f5a19c074539
LN	4574658f6970c8b6	404e9eafb5cc42c6
LN	461d6906690fdadb	40512261215c415e
LN	48450db080b51b49	40571da2a46c1663
LN	4887247a4d259ae3	4057d522bd8c1b21
LN	4bc7a90ebc69fb1d	40606cac47e1a853
LN	4ce5bb8ee99f2656	4061f934c8b755e5
LN	4d7d2f67e7585ef8	4062ca44831b0c3a
LN	4f40ac32f1d12152	40653b9778fcbc47
LN	4f73596ad923c9c3	406582e5ee0a8c95
LN	4fb4742155e8cc52	4065dd65ac726cee
LN	501baf60a3904e63	40666c2b3ad75615
LN	5029464318a52c80	40667f6f35dff717
LN	52482a56b057a141	4069702481cfb9d9
LN	559d2eada7837182	406e0dc1bc5d2a56
LN	5844230468c6eac6	4070ddd3d0cf63f5
LN	5863a2e81fb61394	4070f39affbbc54f
LN	5aabfef02019e71d	4072888873f69637
LN	5e1aadad47835e55	4074e9bb37cad5eb
LN	603a2ee36db86f49	40766280e9a44885
LN	61780b855715be98	40773ef2984bdbdf
LN	6262e958695f3a03	4077e175e02e7fb1
LN	668b942d6fa4b6d4	407ac375d739ccf9
LN	668d1425e94fc459	407ac44ec1c1f0f3
LN	6816b5f9928c52c0	407bd59ca53b7ef7
LN	68ca0301b9949e92	407c51c6ef9bf4f7
LN	6a9503fbacb2871c	407d8ffc1d69b045
LN	6d97c3b03d795215	407fa649e67f0f4d
LN	6f12c75e060eff4c	408056584b8c3211
LN	6fffb3b90594a629	4080a82aa75e37f7
LN	735a8841f577cf4c	4081d22e9a210ca1
LN	7402950f2d088365	40820c546b414f27
LN	7446a36359eef6ef	4082241705e17b63
LN	7552b4c4be49eaaa	408280d4e625c7b9
LN	75a1750bfc97b7bd	40829c01369145cf
LN	7655b1c67c75ea5a	4082dabd780d3df5
LN	09d4dd4d0d12aa46	c082c00000000008
LN	09d4dd4d0d12b219	c082c00000000006
LN	2060a44a100c725f	c075e00000000038
LN	2060a44a100c81f9	c075e00000000028
LN	36ea8c1f14e2a746	c059000000000014
LN	36ea8c1f14e2de07	c058ffffffffff90
LN	3e21b48655f3545a	c0340000000001b2
LN	3e21b48655f365b6	c0340000000000b8
LN	3fb50385c094d684	c004000000000b48
LN	3fb50385c0951bde	c003fffffffff0e0
LN	3fdfc80db9dd4377	bfe6666666667850
LN	3fdfc80db9dd80d1	bfe6666666663a8a
LN	3fed8a2b4ac439fa	bfb47ae147ae8130
LN	3fed8a2b4ac475c8	bfb47ae147ac7ae8
LN	3ff15524d1fd7781	3fb47ae147ad9ae2
LN	3ff15524d1fd9490	3fb47ae147af4812
LN	40001c2a6126b88b	3fe666666666c3ca
LN	40001c2a6126d76e	3fe6666666670124
LN	40285d6fd931f3de	4004000000000648
LN	40285d6fd9320a4b	4004000000000da6
LN	41bceb088b68a260	4033fffffffffd98
LN	41bceb088b692c4d	403400000000025c
LN	48f3494a9b16d719	4058ffffffffff1c
LN	48f3494a9b16e9c8	4058ffffffffff5a
LN	5f7ec417a3e61ac4	4075dfffffffffee
LN	5f7ec417a3e67524	4075e0000000001e
LN	76088a122d23127a	4082bfffffffffee
LN	76088a122d23654c	4082c00000000008
